Afrika	非洲
Andeville	昂德维尔
Baron (Oise)	巴龙 (瓦兹省)
Hainvillers	安维莱尔
Lachapelle-Saint-Pierre	拉沙佩尔圣皮耶尔
Gannes	加内
Herchies (Oise)	埃尔谢
Grémévillers	格雷梅维莱尔
Lévignen	莱维盖恩
Rémalard	雷马拉尔 (奥恩省)
Ménil-Gondouin	梅尼贡杜安 (奥恩省)
Guerquesalles	盖尔屈埃萨莱
Larchamp, Orne	拉尔尚 (奥恩省)
Rânes	拉内 (奥恩省)
Landisacq	朗迪萨
Moulicent	穆利桑 (奥恩省)
Mieuxcé	米耶于克斯塞 (奥恩省)
Malétable	马莱塔布尔 (奥恩省)
Lougé-sur-Maire	迈尔河畔卢热 (奥恩省)
Macé	马塞 (奥恩省)
Mâle, Orne	马尔 (奥恩省)
Canapville, Orne	卡纳普维尔 (奥恩省)
Eperrais	埃佩尔赖
Lonlay-l'Abbaye	隆莱拉拜埃
Origny-le-Roux	奥里尼莱鲁 (奥恩省)
Moncy	蒙西 (奥恩省)
Lignères	利涅雷 (奥恩省)
Normandel	诺尔芒代 (奥恩省)
Coulonges-sur-Sarthe	萨尔特河畔库隆热
Merri	梅尔里 (奥恩省)
Médavy	梅达维 (奥恩省)
Fleuré, Orne	弗勒雷 (奥恩省)
Coulonces, Orne	库隆塞 (奥恩省)
Joué-du-Bois	茹埃迪布瓦
Varize, Eure-et-Loir	瓦里兹 (厄尔-卢瓦尔省)
Saint-Jacques-des-Guérets	圣雅屈埃代盖雷特 (卢瓦尔-谢尔省)
Henri Fabre	亨利·法布尔
Chenac-Saint-Seurin-d'Uzet	谢纳克圣瑟兰迪泽
Cressé	克雷塞
Beurlay	伯尔莱
Beauvais-sur-Matha	马塔河畔博韦
Courcerac	库尔瑟拉克
Breuil-la-Réorte	布勒伊拉雷奥尔特
Chaniers	沙涅尔
Bois, Charente-Maritime	布瓦
Bussac-Forêt	比萨克福雷
Chevanceaux	谢旺索
Bresdon	布雷斯东
Mérignac, Charente-Maritime	梅里尼亚克 (滨海夏朗德省)
Thénac, Charente-Maritime	泰纳克 (滨海夏朗德省)
Courcelles, Charente-Maritime	库尔瑟莱 (滨海夏朗德省)
Saint-Césaire	圣塞赛尔 (滨海夏朗德省)
Cherbonnières	谢尔博尼埃
Plassac, Charente-Maritime	普拉萨克 (滨海夏朗德省)
Annepont	阿内蓬
Blanzac-lès-Matha	布朗扎克莱马塔
Mazaugues	马佐居厄
Saint-André-de-Briouze	圣昂德雷德布里乌兹 (奥恩省)
Saint-Christophe-le-Jajolet	圣克里斯托夫莱雅若莱 (奥恩省)
Sofifi (kota)	索菲菲
Port-des-Barques	波尔代巴尔屈埃 (滨海夏朗德省)
Saint-Agnan-sur-Erre	埃尔河畔圣阿尼昂 (奥恩省)
Saint-Hippolyte, Indre-et-Loire	圣伊波利特 (安德尔-卢瓦尔省)
Saint-Thomas-de-Conac	圣托马德科纳克 (滨海夏朗德省)
Péré, Charente-Maritime	佩雷 (滨海夏朗德省)
Saint-Sulpice, Lot	圣叙尔皮克 (洛特省)
Saint-Médard-de-Presque	圣梅达尔德普雷斯屈埃 (洛特省)
Saint-Michel-Loubéjou	圣米舍卢贝茹 (洛特省)
Saint-Sorlin-de-Conac	圣索尔兰德科纳克 (滨海夏朗德省)
Prignac	普里尼亚克 (滨海夏朗德省)
Saint-Vincent-Rive-d'Olt	圣万桑里夫多尔 (洛特省)
Saint-Sauveur-la-Vallée	圣索弗拉瓦莱埃 (洛特省)
Saint-André-de-Messei	圣昂德雷德梅塞 (奥恩省)
Saint-Paul-de-Vern	圣波德韦尔恩 (洛特省)
Chartuzac	沙尔蒂扎克
Celle-Lévescault	塞勒莱弗斯科尔
Chalandray	沙朗德赖
Castelsagrat	卡斯泰尔萨格拉
Breuillet, Charente-Maritime	布勒伊莱 (滨海夏朗德省)
Ballans	巴朗 (滨海夏朗德省)
Blaslay	布拉斯莱
Cazes-Mondenard	卡泽蒙代纳尔
Castelmayran	卡斯泰尔迈朗
Curzay-sur-Vonne	沃纳河畔屈尔泽
Fajolles	法若莱
Alaotra-Mangoro	阿拉奧特拉-曼古羅區
Availles-Limouzine	阿韦勒利穆齐纳
Miguel Abia Biteo Boricó	米格尔·阿维亚·比特奥·博里科
Brigueil-le-Chantre	布里居埃勒尚特勒
Colombiers, Vienne	科隆比耶尔
Ian Wilmut	伊恩·威尔穆特
Champagné-Saint-Hilaire	尚帕格圣伊莱尔
Gouex	古厄
Dissay	迪赛
Chenevelles	谢纳弗勒
Béruges	贝吕热
Espinas	埃斯皮纳
Bonnes, Vienne	博纳
Chiré-en-Montreuil	蒙特勒伊地区希勒
Ray Dolby	雷·杜比
Haims	安村 (维埃纳省)
Puilboreau	皮伊尔博罗 (滨海夏朗德省)
Champniers, Vienne	尚普涅尔
Sakalava	萨卡拉瓦人
Chatain	沙坦
Béthines	贝蒂纳
Asnières-sur-Blour	布卢河畔阿斯尼埃
Asnois, Vienne	阿斯努瓦
Berthegon	贝尔泰贡
Château-Garnier	沙托加尔涅
Beaumont, Vienne	博蒙 (维埃纳省)
Benassay	贝纳赛
Arçay, Vienne	阿尔赛 (维埃纳省)
Chouppes	舒珀
Bourg-Archambault	布尔阿尔尚博尔
Cuhon	屈翁
Gizay	吉泽
Anché, Vienne	昂舍
Lassigny	拉西尼 (瓦兹省)
Ressons-sur-Matz	马茨河畔雷松 (瓦兹省)
Réalmont	雷阿尔蒙
Richarville	里沙尔维尔
Craon, Vienne	克朗 (维埃纳省)
Cernay, Vienne	塞尔奈
Coussay	库赛
Glatens	格拉唐
Avanton	阿旺通
Charrais	沙尔赖
Songzi	松滋市
Ceaux-en-Loudun	卢丹地区科
Marçay, Vienne	马尔赛 (维埃纳省)
Laohekou	老河口市
Qinyang	沁阳市
Kaili City	凯里市
Honghu	洪湖市
Shishou	石首市
Buxerolles, Vienne	比克塞罗莱
Bellefonds	贝莱丰德
Ginals	吉纳尔
Castéra-Bouzet	卡斯特拉布泽
Gimat	吉马 (塔恩-加龙省)
Cissé, Vienne	西瑟
Blanzay	布朗泽
Génébrières	热内布里埃
Comberouger	孔贝鲁热
Coussay-les-Bois	森林库赛
Bonneuil-Matours	博纳伊马图尔
Saint-Maurice-en-Quercy	屈埃尔西地区圣莫里克 (洛特省)
Saint-Denis-lès-Martel	圣德尼莱马尔泰 (洛特省)
Saint-Simon, Lot	圣西蒙 (洛特省)
Saint-Martin-le-Redon	圣马丹莱雷东 (洛特省)
Saint-Jean-Mirabel	圣让米拉贝 (洛特省)
Saint-Médard, Lot	圣梅达尔 (洛特省)
Saint-Laurent-Lolmie	圣洛朗洛尔米耶 (洛特省)
Saint-Cirq-Madelon	圣西尔马代隆 (洛特省)
Saint-Cirgues, Lot	圣西尔盖 (洛特省)
Saint-Clair, Lot	圣克莱 (洛特省)
Saint-Paul-de-Loubressac	圣波德卢布雷萨克 (洛特省)
Saint-Martin-Labouval	圣马丹拉布瓦 (洛特省)
Saint-Cirq-Souillaguet	圣西尔苏伊拉盖 (洛特省)
Hulin	虎林市
Sainte-Croix, Lot	圣克鲁瓦 (洛特省)
Saint-Germain-du-Bel-Air	圣日尔曼迪-贝艾 (洛特省)
Saint-Caprais, Lot	圣卡普赖 (洛特省)
Saint-Médard-Nicourby	圣梅达尔尼库尔比 (洛特省)
Saint-Matré	圣马特雷 (洛特省)
Saint-Hilaire, Lot	圣伊莱尔 (洛特省)
Saint-Vincent-du-Pendit	圣万桑迪庞迪 (洛特省)
Mortefontaine, Oise	莫尔泰丰坦 (瓦兹省)
Saint-Martin-de-Vers	圣马丹德韦尔 (洛特省)
Longquan	龙泉市
Saint-Denis-Catus	圣德尼卡蒂 (洛特省)
Sainte-Colombe, Lot	圣科隆布 (洛特省)
Lanuéjouls	拉尼埃茹尔
Maleville	马勒维尔 (阿韦龙省)
Montagnol	蒙塔尼奥 (阿韦龙省)
Lédergues	莱代尔盖 (阿韦龙省)
Meljac	梅尔雅克 (阿韦龙省)
Le Monastère	勒莫纳斯泰尔
Mayran	迈朗 (阿韦龙省)
Lestrade-et-Thouels	莱斯特拉德和图埃尔
Lapanouse	拉庞乌斯 (阿韦龙省)
Ossey-les-Trois-Maisons	奥塞莱斯-特鲁瓦迈松 (奥布省)
Versols-et-Lapeyre	韦尔索尔和拉佩尔 (阿韦龙省)
Précy-Notre-Dame	普雷西诺特尔当 (奥布省)
Sévérac-l'Église	塞韦拉克莱格利斯 (阿韦龙省)
Villecomtal	维莱孔塔 (阿韦龙省)
Saint-Just-sur-Viaur	维奥河畔圣瑞斯 (阿韦龙省)
Noë-les-Mallets	诺厄莱马莱特 (奥布省)
Saint-Laurent-de-Lévézou	圣洛朗德莱韦祖 (阿韦龙省)
Agnes Monica	杨诗曼
Charpont	沙尔蓬
Montier-en-l'Isle	利斯尔地区蒙蒂耶 (奥布省)
Le Truel	勒特吕埃
Vaureilles	沃雷莱 (阿韦龙省)
Ormes, Aube	奥尔梅 (奥布省)
Peux-et-Couffouleux	珀和库富勒 (阿韦龙省)
Saint-Phal	圣法 (奥布省)
Mounes-Prohencoux	穆内普罗昂库 (阿韦龙省)
Payns	潘镇 (奥布省)
Pouan-les-Vallées	普昂莱瓦莱埃 (奥布省)
Saint-Flavy	圣夫拉维 (奥布省)
Montsalès	蒙特萨莱 (阿韦龙省)
Saint-Léger-près-Troyes	圣莱热普雷特鲁瓦埃 (奥布省)
Saint-Mards-en-Othe	奥特地区圣马尔德 (奥布省)
Saint-Loup-de-Buffigny	圣卢德比菲尼 (奥布省)
Saint-Izaire	圣伊泽尔 (阿韦龙省)
Montceaux-lès-Vaudes	蒙特索莱沃代 (奥布省)
Prévinquières	普雷万基埃 (阿韦龙省)
Saint-Parres-aux-Tertres	圣帕尔雷奥泰尔特雷 (奥布省)
Saint-Jean-d'Aigues-Vives	圣让代盖维韦 (阿列日省)
Vira, Ariège	维拉 (阿列日省)
Sabarat	萨巴拉 (阿列日省)
Ustou	于斯图 (阿列日省)
Rouze	鲁兹 (阿列日省)
Wudalianchi	五大连池市
Perles-et-Castelet	佩尔莱和卡斯泰莱 (阿列日省)
Saint-Quirc	圣屈伊尔克 (阿列日省)
Verniolle	韦尔尼奥尔 (阿列日省)
Lacave, Ariège	拉卡夫 (阿列日省)
Sentenac-de-Sérou	圣纳克德塞鲁 (阿列日省)
Savignac-les-Ormeaux	萨维尼亚克莱奥尔莫 (阿列日省)
Saint-Michel, Ariège	圣米舍 (阿列日省)
Buckley, Washington	巴克利 (华盛顿州)
Seix	塞镇 (阿列日省)
Ségura	塞居拉 (阿列日省)
Saint-Bauzeil	圣博泽 (阿列日省)
Salsein	萨尔桑 (阿列日省)
Suzan	叙藏 (阿列日省)
Sieuras	谢于拉 (阿列日省)
Sem, Ariège	桑镇 (阿列日省)
Rosnay-l'Hôpital	罗斯奈约皮塔 (奥布省)
Sanvensa	桑旺萨 (阿韦龙省)
Tignac	蒂尼亚克 (阿列日省)
Saint-Beaulize	圣博利兹 (阿韦龙省)
Moyrazès	穆瓦拉泽 (阿韦龙省)
Trémouilles	特雷穆伊莱 (阿韦龙省)
Saint-Martin-de-Bossenay	圣马丹德博瑟奈 (奥布省)
Saint-Lupien	圣吕皮安 (奥布省)
Gaoping	高平市
Prades-d'Aubrac	普拉代多布拉克 (阿韦龙省)
Saint-Cyprien-sur-Dourdou	杜尔杜河畔圣西普里安 (阿韦龙省)
Saint-Félix-de-Lunel	圣费利德吕内 (阿韦龙省)
Vitrac-en-Viadène	维阿代恩地区维特拉克 (阿韦龙省)
Murasson	米拉松 (阿韦龙省)
Rouilly-Saint-Loup	鲁伊利圣卢 (奥布省)
Saint-André-de-Najac	圣昂德雷德纳雅克 (阿韦龙省)
Neuville-sur-Seine	塞纳河畔讷维尔 (奥布省)
Vimenet	维默内 (阿韦龙省)
Saint-Remy-sous-Barbuise	圣雷米苏巴尔比伊斯 (奥布省)
Plan-d'Aups-Sainte-Baume	普朗多普斯-桑特博姆
Rougiers	鲁比耶尔
Varages	瓦拉热
La Martre, Var	拉马尔特勒
Moissac-Bellevue	穆瓦萨贝勒维厄
Saint-Andéol, Isère	圣昂代奥 (伊泽尔省)
Montfort-sur-Argens	阿尔冈河畔蒙特福尔
La Roque-Esclapon	拉罗屈厄埃斯克拉蓬
Sillans-la-Cascade	西朗拉卡斯卡代
Hezuo	合作市
Montferrat, Var	蒙特弗尔拉
Mostuéjouls	莫斯蒂埃茹尔 (阿韦龙省)
Saint-Léger-sous-Brienne	圣莱热苏布里安 (奥布省)
Thennelières	特内利埃 (奥布省)
Montreuil-sur-Barse	巴尔斯河畔蒙特勒伊 (奥布省)
Perthes-lès-Brienne	佩尔泰莱布里安 (奥布省)
Toulonjac	图隆雅克 (阿韦龙省)
Rosières-près-Troyes	罗西埃普雷特鲁瓦埃 (奥布省)
Précy-Saint-Martin	普雷西圣马尔坦 (奥布省)
Saint-Jean-d'Alcapiès	圣让达尔卡皮耶 (阿韦龙省)
Saint-Félix-de-Sorgues	圣费利德索尔盖 (阿韦龙省)
Le Nayrac	勒奈拉克
Pruines	普吕伊内 (阿韦龙省)
Valzergues	瓦尔泽尔盖 (阿韦龙省)
Lescure-Jaoul	莱斯屈尔若
Quins, Aveyron	屈安 (阿韦龙省)
Paulhe	波尔 (阿韦龙省)
Plancy-l'Abbaye	普朗西拉拜埃 (奥布省)
Sainte-Eusoye	圣厄苏瓦埃 (瓦兹省)
Saint-Quentin-des-Prés	圣屈昂坦代普雷 (瓦兹省)
Saint-Martin-aux-Bois	圣马丹奥布瓦 (瓦兹省)
Lardy	拉尔迪
Saint-Pierre-es-Champs	圣皮耶尔埃尚普 (瓦兹省)
Saint-Vaast-lès-Mello	圣瓦阿斯莱默洛 (瓦兹省)
Saint-Jean-aux-Bois (Oise)	圣让奥布瓦 (瓦兹省)
Saint-Germain-la-Poterie	圣日尔曼拉波特里耶 (瓦兹省)
Saint-Sauveur, Oise	圣索弗 (瓦兹省)
Saint-Vaast-de-Longmont	圣瓦阿斯德隆格蒙 (瓦兹省)
Saint-Remy-en-l'Eau	洛地区圣雷米 (瓦兹省)
Saint-Thibault (Oise)	圣蒂博尔 (瓦兹省)
Saint-Samson-la-Poterie	圣桑松拉波特里耶 (瓦兹省)
Saint-Paul (Oise)	圣波 (瓦兹省)
Fontaine-la-Rivière	丰坦拉里维埃
Mérobert	梅罗贝尔
Saint-Léger-en-Bray	布赖地区圣莱热 (瓦兹省)
Saint-Martin-Longueau	圣马丹隆盖奥 (瓦兹省)
Sainte-Geneviève (Oise)	圣热纳维耶夫 (瓦兹省)
Saint-Omer-en-Chaussée	绍塞埃地区圣奥梅 (瓦兹省)
Saint-Pierre-lès-Bitry	圣皮耶尔莱比特里 (瓦兹省)
Saint-Crépin-Ibouvillers	圣克雷潘伊布维莱尔 (瓦兹省)
Saint-Deniscourt	圣德尼斯库尔 (瓦兹省)
Vaitheeswarankoil	瓦伊泰埃斯瓦兰科伊尔
Saint-Crépin-aux-Bois	圣克雷潘奥布瓦 (瓦兹省)
Tilleux	蒂勒 (孚日省)
Rodelle	罗代尔 (阿韦龙省)
Prémierfait	普雷米耶尔费 (奥布省)
Montézic	蒙泰齐克 (阿韦龙省)
Sonnac, Aveyron	索纳克 (阿韦龙省)
Recoules-Prévinquières	雷库莱普雷万基埃 (阿韦龙省)
Saint-Saturnin-de-Lenne	圣萨蒂尔南德朗 (阿韦龙省)
Tauriac-de-Naucelle	托里阿克德诺塞尔 (阿韦龙省)
Saint-Benoît-sur-Seine	塞纳河畔圣邦瓦 (奥布省)
Vailhourles	韦尤尔莱 (阿韦龙省)
Lassouts	拉苏特 (阿韦龙省)
Saint-Jean-de-Bonneval	圣让德博纳瓦 (奥布省)
Rouilly-Sacey	鲁伊利萨塞 (奥布省)
Salmiech	萨尔米耶克 (阿韦龙省)
Saint-Igest	圣伊热斯 (阿韦龙省)
Saint-Lyé	圣利埃 (奥布省)
Ségur, Aveyron	塞居 (阿韦龙省)
Montjaux	蒙特若
Saint-Christophe-Vallon	圣克里斯托夫瓦隆 (阿韦龙省)
Saint-Germain, Aube	圣日尔曼 (奥布省)
Saint-Léger-sous-Margerie	圣莱热苏马尔热里耶 (奥布省)
Gabriac, Aveyron	加布里阿克 (阿韦龙省)
Rivière-sur-Tarn	塔尔恩河畔里维埃 (阿韦龙省)
Lapanouse-de-Cernon	拉庞乌斯德塞尔农 (阿韦龙省)
Pont-Sainte-Marie	蓬圣玛丽 (奥布省)
Sainte-Juliette-sur-Viaur	维奥河畔圣瑞利耶特 (阿韦龙省)
Prunay-Belleville	普吕奈贝勒维尔 (奥布省)
Morlhon-le-Haut	莫尔永莱奥 (阿韦龙省)
Lavernhe	拉韦尔恩
Wuxue	武穴市
Suc-et-Sentenac	叙克和圣纳克 (阿列日省)
Verdun, Ariège	韦尔丹 (阿列日省)
Senconac	桑科纳克 (阿列日省)
Pradières	普拉迪埃 (阿列日省)
Vernaux	韦尔诺 (阿列日省)
Soulan	苏朗 (阿列日省)
Soueix-Rogalle	苏埃罗加尔 (阿列日省)
Saint-Julien-de-Gras-Capou	圣瑞利安德格拉斯-卡普 (阿列日省)
Saint-Victor-Rouzaud	圣维克托鲁佐 (阿列日省)
Troye-d'Ariège	特鲁瓦埃达里耶格 (阿列日省)
Sentein	桑坦 (阿列日省)
Taurignan-Vieux	托里尼昂弗约 (阿列日省)
Sinsat	桑萨 (阿列日省)
Villeneuve-d'Olmes	奥尔梅新城 (阿列日省)
Serres-sur-Arget	阿尔热河畔塞尔雷 (阿列日省)
Saint-Jean-de-Verges	圣让德韦尔热 (阿列日省)
Saint-Martin-d'Oydes	圣马丹杜瓦代 (阿列日省)
Sentenac-d'Oust	圣纳克杜斯 (阿列日省)
Soula	苏拉 (阿列日省)
Saint-Martin-de-Caralp	圣马丹德卡拉尔 (阿列日省)
Trémoulet	特雷穆莱 (阿列日省)
Régat	雷加 (阿列日省)
Uchentein	于尚坦 (阿列日省)
Ussat	于萨 (阿列日省)
Taurignan-Castet	托里尼昂卡斯泰 (阿列日省)
Leudeville	勒德维尔
7484 Dogo Onsen (1994 WF4)	小行星7484
Chalais, Vienne	沙莱 (维埃纳省)
Cloué	克卢厄
Bonnac, Ariège	博纳克 (阿列日省)
Basses, Vienne	巴瑟 (维埃纳省)
Buxeuil, Vienne	比克瑟伊
Dienné	迪耶纳
Esparsac	埃斯帕尔萨克
Goudourville	古杜尔维勒
Chapelle-Viviers	沙佩勒维维耶尔
Champagné-le-Sec	尚帕格勒塞
Wuzhen	乌镇镇
Iouri Artsoutanov	尤里·阿特苏塔诺夫
Pars-lès-Chavanges	帕尔莱沙旺热 (奥布省)
Saujac	索雅克 (阿韦龙省)
Palmas, Aveyron	帕尔马 (阿韦龙省)
Mo Ibrahim	莫·伊布拉欣
Jian'ou	建瓯市
Mouret, Aveyron	穆雷 (阿韦龙省)
Yong'an	永安市
Xingcheng	兴城市
Sainte-Croix, Aveyron	圣克鲁瓦 (阿韦龙省)
Saint-Félix-de-Rieutord	圣费利德里耶于托尔 (阿列日省)
Nauviale	诺维阿尔 (阿韦龙省)
Montfranc	蒙特夫朗克 (阿韦龙省)
Valady, Aveyron	瓦拉迪 (阿韦龙省)
Montiéramey	蒙蒂埃拉梅 (奥布省)
Taussac	托萨克 (阿韦龙省)
Siguer	西盖 (阿列日省)
Saint-André-de-Vézines	圣昂德雷德韦齐内 (阿韦龙省)
Saint-Martin-de-Lenne	圣马丹德朗 (阿韦龙省)
Saint-Paul-de-Jarrat	圣波德雅尔拉 (阿列日省)
Saint-Félix-de-Tournegat	圣费利德图尔内加 (阿列日省)
Sorgeat	索尔雅 (阿列日省)
Savières	萨维埃 (奥布省)
Tayrac, Aveyron	泰拉克 (阿韦龙省)
Prugny	普吕尼 (奥布省)
La Terrisse	拉泰尔里斯
Vaychis	韦希 (阿列日省)
Veyreau	韦罗 (阿韦龙省)
Neuville-sur-Vannes	旺河畔讷维尔 (奥布省)
Saint-Jean-du-Castillonnais	圣让迪卡斯蒂洛奈 (阿列日省)
Périgny-la-Rose	佩里尼拉罗斯 (奥布省)
Pars-lès-Romilly	帕尔莱罗米利 (奥布省)
John Pendry	约翰·彭德里
Saint-Symphorien-de-Thénières	圣西姆福里安德泰尼埃 (阿韦龙省)
Privezac	普里韦扎克 (阿韦龙省)
Sébazac-Concourès	塞巴扎克孔库雷 (阿韦龙省)
Pradettes	普拉代泰 (阿列日省)
Tourtouse	图尔图斯 (阿列日省)
Nogent-en-Othe	奥特地区诺让 (奥布省)
Ols-et-Rinhodes	奥尔和里诺代 (阿韦龙省)
Marnhagues-et-Latour	马尔纳盖和拉图 (阿韦龙省)
Quié	屈伊埃 (阿列日省)
Soligny-les-Étangs	索利尼莱埃唐格 (奥布省)
Mechanicville, New York	梅卡尼克维尔 (纽约州)
Saint-Rémy, Aveyron	圣雷米 (阿韦龙省)
Plaisance, Aveyron	普莱桑克 (阿韦龙省)
Montpeyroux, Aveyron	蒙特佩鲁 (阿韦龙省)
Prusy, Aube	普吕西 (奥布省)
Saint-Lary, Ariège	圣拉里 (阿列日省)
Martaizé	马尔泰泽
Barreiras	巴雷拉斯
Amilly, Loiret	阿米利 (卢瓦雷省)
Brieulles-sur-Meuse	默斯河畔布里耶于莱
Montigny-sur-Chiers	谢尔河畔蒙蒂尼 (默尔特-摩泽尔省)
Gizaucourt	吉佐库尔
Gircourt-lès-Viéville	吉尔库尔莱维耶维尔
Vauchelles-les-Quesnoy	沃谢勒莱凯努瓦
Fargues, Lot	法尔盖 (洛特省)
Noidant-Chatenoy	努瓦当沙唐瓦 (上马恩省)
Le Garric	勒加里克
Mouais	穆艾 (大西洋卢瓦尔省)
Parnac, Lot	帕尔纳克 (洛特省)
Saint-Joachim	圣若阿希姆 (大西洋卢瓦尔省)
Vallières-les-Grandes	瓦利埃莱格朗代 (卢瓦尔-谢尔省)
Pouillé, Loir-et-Cher	普伊莱 (卢瓦尔-谢尔省)
Sarrazac, Lot	萨尔拉扎克 (洛特省)
Montbrun, Lot	蒙特布兰 (洛特省)
Reilhac, Lot	雷亚克 (洛特省)
Calvignac	卡尔维尼亚克
Lignières, Loir-et-Cher	利尼埃 (卢瓦尔-谢尔省)
Val-de-Meuse	瓦德默斯 (上马恩省)
Marcilly-sur-Vienne	维安河畔马尔西利 (安德尔-卢瓦尔省)
Lestiou	莱斯蒂乌
Linac, Lot	利纳克 (洛特省)
Feuillères	弗耶尔
Laboissière-en-Santerre	拉布瓦西埃昂桑泰尔
Thieulloy-la-Ville	蒂厄卢瓦城
Lamotte-Brebière	拉莫特布雷比耶尔
Parnoy-en-Bassigny	巴西尼地区帕尔努瓦 (上马恩省)
Dommarien	多马里安
Heuilley-le-Grand	大厄伊莱
Violot	维奥洛 (上马恩省)
Coublanc, Haute-Marne	库布朗克 (上马恩省)
Remy (Oise)	雷米 (瓦兹省)
Ormoy-Villers	奥尔穆瓦维莱尔 (瓦兹省)
Ognes (Oise)	奥盖 (瓦兹省)
Séry-Magneval	塞里马盖瓦 (瓦兹省)
Gouy-les-Groseillers	古伊莱格罗塞莱尔
Péroy-les-Gombries	佩鲁瓦莱贡布里耶 (瓦兹省)
Dostpur	多斯特普尔
Donimalai Township	多尼马拉镇
Dugda	杜格达
Saint-Georges-de-Baroille	圣若尔热德巴鲁瓦尔 (卢瓦尔省)
Saint-Régis-du-Coin	圣雷吉迪宽 (卢瓦尔省)
Saint-Nizier-sous-Charlieu	圣尼齐耶苏沙尔利厄 (卢瓦尔省)
Reilly	雷利 (瓦兹省)
Roberval (Oise)	罗贝尔瓦 (瓦兹省)
Villers-Saint-Paul	维莱尔圣波 (瓦兹省)
Verneuil-en-Halatte	阿拉特地区韦尔纳伊 (瓦兹省)
Pontarmé	蓬塔尔梅 (瓦兹省)
Tracy-le-Mont	特拉西莱蒙 (瓦兹省)
Selaincourt	瑟兰库尔 (默尔特-摩泽尔省)
Nocé	诺塞 (奥恩省)
Aux-Marais	奥马赖
Villers-sur-Trie	特里耶河畔维莱尔 (瓦兹省)
Fleury, Oise	弗勒里 (瓦兹省)
Le Mont-Saint-Adrien	勒蒙圣阿德里安
Escles-Saint-Pierre	埃斯克莱圣皮耶尔
Lecey	莱塞 (上马恩省)
La Neuville-Roy	拉纳维尔鲁瓦
Dumka	杜姆卡
Sémalens	塞马朗
Verdalle	弗尔达尔
Souel	苏厄
Tréban	特雷邦
Noailhac, Tarn	诺艾亚克
Lin Dan	林丹
Salles, Tarn	萨莱 (塔恩省)
La Sauzière-Saint-Jean	拉索齐埃圣热昂
Trévien	特勒维安
Vindrac-Alayrac	万德拉阿莱拉
Puycelci	皮伊塞尔西
Virac, Tarn	维拉克 (塔恩省)
Teulat	特拉 (塔恩省)
Germinon	热尔曼翁
Courmas	库尔马
Tanus	塔尼
Le Riols	莱里奥尔
Le Rialet	勒里阿莱
Thonmi Sambhota	吞弥·桑布扎
Castelnau-de-Lévis	卡斯泰尔诺德莱维
Brens, Tarn	布朗 (塔恩省南)
Michael Martin Hammer	迈克尔·汉默
Kulpahar	库尔帕哈尔
Fandriana	凡德里亞納
Fanorona	迂棋
Jeme Tien Yow	詹天佑
Joaquim Nabuco	若阿金纳布科
Fenoarivo Atsinanana	費努阿里武-阿齊納納納
Tsingy	黥基·德·贝马拉哈自然保护区
Saint-Chels	圣舍尔 (洛特省)
Olemps	奥朗普 (阿韦龙省)
Cenon-sur-Vienne	维埃纳河畔康翁
Lucé, Orne	吕塞 (奥恩省)
Vauciennes (Oise)	沃谢内 (瓦兹省)
Novillers	诺维莱尔 (瓦兹省)
Valley City, North Dakota	谷市 (北达科他州)
Rennepont	雷内蓬 (上马恩省)
Fontanes, Lot	丰塔内 (洛特省)
Sonnac, Charente-Maritime	索纳克 (滨海夏朗德省)
Rochetaillée	罗谢泰莱埃 (上马恩省)
Saint-Étienne-sous-Barbuise	圣埃蒂安苏巴尔比伊斯 (奥布省)
Longeville-sur-la-Laines	拉-莱内河畔隆热维尔
Nourard-le-Franc	努拉尔莱弗朗克 (瓦兹省)
Lamillarié	拉米拉里耶
Thilleux	蒂勒 (上马恩省)
Mareuil-sur-Ourcq	乌尔河畔马勒伊 (瓦兹省)
Vez	韦镇 (瓦兹省)
Léglantiers	莱格朗蒂耶尔
Avranville	阿夫朗维尔
Combrimont	孔布里蒙
Brechainville	布雷尚维尔
Chermisey	谢尔米塞
Hagécourt	阿热库尔
Plou, Cher	普卢 (谢尔省)
La Ferrière-Airoux	拉弗尔里埃艾鲁
L'Isle-Jourdain, Vienne	利斯勒茹尔丹
L'Honor-de-Cos	永奥德科
Saint-Étienne-d'Albagnan	圣埃蒂安达尔巴尼昂 (埃罗省)
Le Rochereau	勒罗舍罗
Trancault	特朗科尔 (奥布省)
Moussac, Gard	穆萨克 (加尔省)
Germiny	热尔米尼 (默尔特-摩泽尔省)
Sokajy:Alemaina	Category:德国
Pulaski, Tennessee	普瓦斯基 (田納西州)
Sokajy:Italia	Category:意大利
Sokajy:Etazonia	Category:美国
Sokajy:Rosia	Category:俄罗斯
Sokajy:Kanada	Category:加拿大
Sokajy:Espaina	Category:西班牙
Sokajy:Sina	Category:中国
Sokajy:Aostralia	Category:澳大利亚
Sokajy:India	Category:印度
Titlagarh	蒂特拉加尔
Sokajy:Ejipta	Category:埃及
Monthureux-sur-Saône	索纳河畔蒙蒂勒
Rapey	拉佩
Pont-lès-Bonfays	蓬莱邦费
Hergugney	埃尔居盖伊
Châtel-sur-Moselle	摩泽尔河畔沙特
5587 (1990 SB)	小行星5587
Le Fay-Saint-Quentin	勒费圣屈昂坦
Beaufremont	博夫雷蒙
Lisitry ny zavatra madinidinika 17001-18000	小行星列表/17001-18000
Frénois, Vosges	弗雷努瓦 (孚日省)
